100.681	-5.93707
101.498	-9.61444
102.315	-14.0612
103.131	2.15469
103.947	-8.05188
104.764	-4.25565
105.58	-6.86108
106.396	6.43146
107.212	0.926239
108.028	4.26538
108.844	-7.70407
109.66	5.75677
110.475	4.05557
111.291	9.18332
112.106	2.44482
112.921	-9.80042
113.736	4.20236
114.551	-3.7139
115.366	7.24963
116.181	16.3597
116.996	17.2453
117.811	9.73761
118.625	19.2815
119.44	5.97702
120.254	16.6257
121.068	0.235718
121.881	0.696259
122.695	5.10684
123.509	0.714996
124.323	23.373
125.137	16.3453
125.95	30.0022
126.763	21.8663
127.576	6.90964
128.389	20.0675
129.203	30.1289
130.016	22.2176
130.828	28.0187
131.64	18.5378
132.453	45.3731
133.266	44.9462
134.077	48.6067
134.89	48.7265
135.702	55.3953
136.513	68.0219
137.326	87.8131
138.138	118.416
138.949	129.622
139.76	168.437
140.572	190.844
141.383	221.247
142.194	248.471
143.005	255.514
143.816	243.73
144.627	225.42
145.437	203.169
146.248	164.561
147.058	151.878
147.869	140.175
148.678	134.749
149.489	115.364
150.299	106.373
151.109	107.073
151.919	101.921
152.728	102.247
153.538	113.527
154.347	119.995
155.156	129.246
155.966	128.031
156.774	109.429
157.584	111.498
158.392	104.841
159.202	67.9471
160.01	62.2675
160.818	58.0748
161.627	50.8075
162.435	38.0239
163.244	46.4782
164.051	23.6472
164.859	24.0565
165.668	22.7
166.475	23.5541
167.282	20.6169
168.09	29.3821
168.898	16.9045
169.705	26.1397
170.511	10.7272
171.319	6.57458
172.126	23.4637
172.932	-0.889908
173.739	11.2749
174.546	4.91724
175.352	19.6554
176.159	13.4741
176.965	9.71822
177.771	10.1394
178.577	-1.52477
179.383	-6.97525
180.189	4.72968
180.994	0.0487976
181.8	-2.17314
182.605	2.20326
183.411	4.07434
184.216	-1.27866
185.021	-7.1918
185.826	-5.75317
186.631	4.09073
187.436	6.06715
188.241	-7.81522
189.045	3.63597
189.849	-16.7047
190.654	13.786
191.458	0.261185
192.262	3.72086
193.066	9.12164
193.87	15.4627
194.674	-7.91011
195.477	-10.9643
196.281	0.791794
197.084	1.90085
197.888	0.838745
198.691	-7.16251
199.494	5.89046
200.297	2.96684
201.1	2.8999
201.903	1.10698
202.705	3.22186
203.508	-7.05103
204.31	0.0959473
205.113	0.464096
205.915	-13.4448
206.717	8.3701
207.518	3.35915
208.32	10.2137
209.122	4.13948
209.924	7.03709
210.726	12.0332
211.526	-7.23253
212.328	-7.70865
213.129	-6.42258
213.931	4.45277
214.731	1.38965
215.532	-0.929581
216.333	-4.77763
217.134	-10.8462
217.934	-0.255249
218.735	-0.908478
219.535	2.896
220.335	0.977554
221.135	7.68622
221.935	7.54742
222.735	9.18256
223.535	-8.6201
224.334	2.91544
225.134	-15.1988
225.933	16.1582
226.732	-1.5368
227.532	14.2904
228.33	-1.29866
229.13	8.52
229.928	-0.423813
230.727	-7.5399
231.525	-8.00323
232.324	14.9435
233.122	-17.0287
233.921	0.495483
234.719	-2.45479
235.517	-0.811386
236.315	2.37199
237.113	9.33531
237.91	9.02528
238.708	0.924988
239.506	11.9649
240.303	10.2366
241.1	2.35846
241.897	2.34288
242.695	4.35324
243.491	14.7474
244.288	16.7333
245.085	13.2537
245.882	12.5779
246.678	16.6553
247.475	4.4334
248.271	5.16045
249.067	36.8066
249.863	1.36035
250.659	5.17522
251.455	12.5113
252.251	8.67014
253.046	23.9323
253.842	30.7264
254.637	43.3022
255.432	21.5879
256.228	15.9263
257.023	20.5621
257.817	14.3307
258.612	23.5713
259.407	15.3147
260.202	41.1706
260.996	23.143
261.791	40.5166
262.585	46.2001
263.379	54.833
264.173	39.0539
264.967	51.6004
265.76	42.7403
266.554	40.5046
267.348	87.5966
268.142	81.3033
268.935	81.7305
269.729	87.0546
270.522	88.1272
271.315	82.9984
272.108	80.3571
272.9	111.409
273.693	124.105
274.486	126.298
275.278	150.321
276.071	152.588
276.863	164.675
277.654	187.917
278.447	185.547
279.239	208.444
280.031	197.198
280.822	221.869
281.614	202.46
282.406	192.023
283.197	186.22
283.989	172.349
284.779	166.198
285.57	144.275
286.361	151.934
287.152	110.031
287.943	109.501
288.733	94.7241
289.524	81.2403
290.315	73.6394
291.105	74.0346
291.896	72.6767
292.685	66.7642
293.475	45.3646
294.265	32.1158
295.054	32.0878
295.844	31.5281
296.634	31.6039
297.423	39.4118
298.213	29.7646
299.002	29.3066
299.791	30.7831
300.58	16.4098
301.369	19.8603
302.157	17.9198
302.946	5.16724
303.735	25.5466
304.523	21.5589
305.312	10.6933
306.1	11.4808
306.888	5.44812
307.676	-1.24834
308.464	21.3392
309.251	14.4018
310.039	21.9171
310.826	0.807159
311.614	7.41508
312.401	3.63383
313.189	-4.25949
313.976	13.8826
314.763	11.0809
315.55	16.2076
316.337	-3.74452
317.123	6.67007
317.91	-7.0388
318.696	4.0146
319.482	0.224991
320.269	2.43864
321.055	11.5698
321.841	11.9552
322.627	-0.416931
323.413	4.29189
324.198	-5.29781
324.984	-8.64713
325.769	-8.66762
326.555	-9.04407
327.34	-1.26401
328.125	7.13976
328.91	6.92677
329.695	13.6649
330.48	2.26151
331.265	2.99374
332.049	-1.45271
332.834	10.2463
333.619	5.57446
334.403	-13.3359
335.187	4.84999
335.971	1.20335
336.754	-6.09354
337.538	5.32101
338.323	1.76587
339.106	6.21494
339.89	9.67448
340.673	0.313309
341.456	5.15608
342.239	8.04387
343.022	8.91072
343.805	2.59882
344.588	3.27158
345.371	-15.3997
346.153	9.30135
346.936	16.5806
347.718	6.58981
348.501	0.764374
349.283	0.271866
350.065	3.33397
350.847	12.0288
351.629	12.5906
352.411	-3.72884
353.192	-4.96626
353.974	2.7001
354.755	5.34314
355.537	2.62503
356.318	-6.28381
357.099	4.87294
357.881	-1.37781
358.662	7.17389
359.442	5.5672
360.222	6.50154
361.003	1.83022
361.784	-6.83652
362.564	-15.4437
363.345	2.13776
364.124	2.78413
364.905	-14.4649
365.685	-1.01488
366.465	14.7553
367.244	-4.2617
368.024	-5.40604
368.803	-3.24551
369.583	3.66333
370.362	18.0155
371.141	3.27502
371.92	7.57642
372.699	1.1248
373.478	-5.03737
374.257	-13.352
375.035	8.65245
375.814	4.01596
376.593	8.68353
377.37	7.83417
378.149	6.18481
378.927	-4.23686
379.705	-10.8871
380.483	-3.69098
381.26	0.948898
382.038	2.5152
382.816	-2.12733
383.593	-8.325
384.37	-8.5696
385.148	1.72858
385.925	5.7971
386.702	2.54227
387.479	-2.68977
388.256	3.54706
389.032	5.67831
389.809	8.25261
390.585	8.90466
391.362	14.2305
392.138	15.2178
392.914	-2.43909
393.691	8.33072
394.466	13.7384
395.243	9.71251
396.018	9.44341
396.793	3.53297
397.569	11.3611
398.345	10.2924
399.12	6.9487
399.895	0.0841522
400.67	14.0767
401.445	15.1459
402.22	9.79927
402.995	12.992
403.769	14.0107
404.544	16.0213
405.318	9.14279
406.093	4.86365
406.867	0.10881
