100.681	-3.07745
101.498	7.54803
102.315	12.7274
103.131	15.2118
103.947	8.67993
104.764	2.73419
105.58	6.05219
106.396	10.9143
107.212	6.94925
108.028	3.10464
108.844	12.2087
109.66	14.7574
110.475	7.64459
111.291	2.97467
112.106	12.9331
112.921	4.25076
113.736	-8.13977
114.551	-3.50058
115.366	10.0258
116.181	13.6643
116.996	12.5719
117.811	7.65137
118.625	5.71069
119.44	10.1605
120.254	11.9762
121.068	11.0139
121.881	11.0926
122.695	18.3506
123.509	14.0359
124.323	13.2981
125.137	13.9753
125.95	10.884
126.763	-0.229706
127.576	0.29715
128.389	7.10562
129.203	-1.0668
130.016	-3.0054
130.828	4.28513
131.64	7.34152
132.453	6.92612
133.266	8.89499
134.077	10.7768
134.89	6.01929
135.702	7.80719
136.513	7.24188
137.326	8.61621
138.138	8.09747
138.949	16.9452
139.76	15.7515
140.572	16.1883
141.383	9.71045
142.194	16.0141
143.005	12.3817
143.816	6.31824
144.627	4.58521
145.437	14.487
146.248	21.1353
147.058	28.2942
147.869	25.2215
148.678	20.2934
149.489	13.7487
150.299	26.1107
151.109	36.752
151.919	51.7201
152.728	49.6561
153.538	42.8244
154.347	35.9044
155.156	43.7629
155.966	53.0004
156.774	60.377
157.584	53.6066
158.392	38.013
159.202	28.5807
160.01	33.6927
160.818	50.5717
161.627	59.2673
162.435	54.7459
163.244	47.0384
164.051	42.2985
164.859	35.6852
165.668	26.776
166.475	32.9821
167.282	38.5816
168.09	30.2979
168.898	17.8198
169.705	20.0657
170.511	26.1074
171.319	23.536
172.126	21.6395
172.932	21.3644
173.739	11.1776
174.546	6.19803
175.352	13.4162
176.159	22.6731
176.965	12.7699
177.771	-1.86475
178.577	-2.46655
179.383	4.56995
180.189	6.93332
180.994	1.21091
181.8	5.27612
182.605	2.73779
183.411	3.9079
184.216	5.39172
185.021	7.88425
185.826	7.46393
186.631	10.2481
187.436	0.912781
188.241	-6.06702
189.045	-1.64139
189.849	-1.51855
190.654	-0.2276
191.458	2.77618
192.262	0.852753
193.066	-5.09961
193.87	-2.86353
194.674	-2.18326
195.477	2.77838
196.281	5.90442
197.084	2.33127
197.888	-2.86465
198.691	7.87057
199.494	5.41006
200.297	6.69583
201.1	-0.693665
201.903	1.74597
202.705	-7.64053
203.508	0.458344
204.31	1.48438
205.113	9.92477
205.915	14.2859
206.717	11.1872
207.518	4.33011
208.32	3.51675
209.122	11.0171
209.924	4.78763
210.726	3.28534
211.526	5.58871
212.328	9.54895
213.129	11.167
213.931	13.4959
214.731	20.704
215.532	18.6206
216.333	17.9612
217.134	4.61505
217.934	0.595459
218.735	4.74139
219.535	-0.106567
220.335	-4.89981
221.135	-0.913086
221.935	9.50931
222.735	1.09076
223.535	2.88245
224.334	9.16269
225.134	10.6531
225.933	13.0009
226.732	10.3872
227.532	10.8628
228.33	5.31689
229.13	3.2691
229.928	6.12802
230.727	16.733
231.525	17.7613
232.324	9.30722
233.122	6.04068
233.921	8.35995
234.719	7.87866
235.517	2.26669
236.315	2.69592
237.113	5.50189
237.91	14.1596
238.708	24.9792
239.506	35.0316
240.303	27.1575
241.1	24.0139
241.897	16.2761
242.695	12.1247
243.491	9.09048
244.288	21.1675
245.085	23.1958
245.882	20.0193
246.678	18.641
247.475	29.4131
248.271	29.8655
249.067	27.1516
249.863	24.7274
250.659	32.1418
251.455	33.0003
252.251	25.9859
253.046	26.0291
253.842	20.3255
254.637	21.1501
255.432	16.4677
256.228	28.196
257.023	25.1022
257.817	33.5095
258.612	35.3316
259.407	42.5756
260.202	40.26
260.996	54.9405
261.791	58.6315
262.585	51.9599
263.379	46.6451
264.173	60.0267
264.967	58.0829
265.76	56.7569
266.554	55.2329
267.348	68.088
268.142	62.0293
268.935	65.0099
269.729	63.2886
270.522	68.9907
271.315	68.1911
272.108	65.105
272.9	74.3603
273.693	82.7946
274.486	98.7209
275.278	103.964
276.071	115.656
276.863	113.236
277.654	117.371
278.447	123.704
279.239	131.71
280.031	133.291
280.822	135.944
281.614	148.043
282.406	162.635
283.197	170.072
283.989	171.563
284.779	171.374
285.57	173.578
286.361	172.175
287.152	171.838
287.943	179.488
288.733	173.794
289.524	152.82
290.315	146.205
291.105	149.755
291.896	148.244
292.685	138.188
293.475	144.931
294.265	133.068
295.054	122.302
295.844	112.131
296.634	113.649
297.423	101.973
298.213	92.0329
299.002	87.5229
299.791	89.0502
300.58	88.896
301.369	76.4489
302.157	70.9012
302.946	67.5176
303.735	66.771
304.523	58.3971
305.312	55.6976
306.1	59.5791
306.888	53.5765
307.676	51.3388
308.464	44.9684
309.251	50.3489
310.039	50.1695
310.826	59.2802
311.614	53.5285
312.401	41.9281
313.189	28.3118
313.976	37.024
314.763	39.3508
315.55	41.332
316.337	38.4046
317.123	47.7392
317.91	42.4261
318.696	38.5466
319.482	24.2438
320.269	19.4355
321.055	21.4374
321.841	28.5326
322.627	25.9644
323.413	20.5732
324.198	17.6992
324.984	18.0654
325.769	28.1364
326.555	33.4019
327.34	32.872
328.125	30.6915
328.91	35.0141
329.695	32.2397
330.48	26.4342
331.265	25.9656
332.049	19.0042
332.834	15.0339
333.619	19.342
334.403	20.8507
335.187	13.2314
335.971	17.5788
336.754	24.4904
337.538	24.0364
338.323	16.1883
339.106	11.7682
339.89	2.20282
340.673	1.29767
341.456	4.75861
342.239	16.3867
343.022	22.8016
343.805	14.946
344.588	-3.03424
345.371	-2.2612
346.153	10.1549
346.936	20.2457
347.718	14.3279
348.501	14.5312
349.283	13.9221
350.065	15.7664
350.847	9.76895
351.629	8.29147
352.411	-0.231598
353.192	-3.67487
353.974	-4.08527
354.755	9.84073
355.537	12.0532
356.318	12.4681
357.099	12.2522
357.881	23.0771
358.662	19.6412
359.442	4.95471
360.222	-4.18225
361.003	5.38611
361.784	11.1731
362.564	7.05798
363.345	4.47653
364.124	2.82709
364.905	5.2468
365.685	4.69031
366.465	0.133881
367.244	-7.97324
368.024	-0.418396
368.803	12.324
369.583	13.2738
370.362	11.0126
371.141	8.11902
371.92	8.92169
372.699	7.68582
373.478	13.7708
374.257	20.4086
375.035	21.6538
375.814	15.8344
376.593	14.6627
377.37	17.2035
378.149	21.3058
378.927	12.0324
379.705	6.31284
380.483	3.22723
381.26	5.14456
382.038	2.52994
382.816	6.66959
383.593	9.12308
384.37	12.5027
385.148	16.8075
385.925	20.5036
386.702	13.3845
387.479	3.94733
388.256	-4.37805
389.032	2.017
389.809	8.24734
390.585	9.81427
391.362	7.16754
392.138	9.97244
392.914	9.58838
393.691	8.80481
394.466	9.50143
395.243	10.9266
396.018	8.72284
396.793	2.89114
397.569	-0.241272
398.345	2.24039
399.12	7.2666
399.895	6.32898
400.67	10.7377
401.445	9.0007
402.22	5.79309
402.995	2.86871
403.769	8.53024
404.544	6.5108
405.318	0.153717
406.093	3.62332
406.867	13.9915
407.641	16.4368
408.415	8.01935
409.189	7.5162
409.963	5.46899
410.737	6.99908
411.51	5.47784
412.283	8.11688
413.057	3.18143
413.83	5.40765
414.603	9.32083
415.377	12.025
416.15	12.387
416.922	15.0196
417.695	18.958
418.468	16.4043
419.24	8.47372
420.013	3.9621
420.785	10.3727
421.557	21.5712
422.329	18.5811
423.101	6.32394
423.873	3.2095
424.645	2.88779
425.417	-0.179565
426.188	0.991089
426.96	10.3609
427.731	17.0573
428.502	20.7219
429.274	20.5551
430.044	11.5225
430.815	5.29208
431.586	1.1839
432.357	4.73038
433.127	14.8283
433.898	23.9992
434.669	21.978
435.438	10.2121
436.208	-1.48767
436.979	-10.3351
437.749	-1.22336
438.519	16.8084
439.288	21.1515
440.058	10.0592
440.828	5.57715
441.597	8.83347
442.366	7.32822
443.135	0.176941
443.905	-2.17996
444.673	3.10727
445.442	8.92114
446.212	5.15897
446.98	-3.30878
447.749	-0.487762
