100.681	-14.0416
101.498	-2.09851
102.315	-12.4478
103.131	-10.8616
103.947	1.20148
104.764	-1.98657
105.58	5.93085
106.396	-5.79553
107.212	3.89868
108.028	17.1805
108.844	17.9983
109.66	24.5067
110.475	28.1577
111.291	21.501
112.106	25.1676
112.921	35.5809
113.736	22.6486
114.551	19.0569
115.366	27.7909
116.181	39.1234
116.996	7.30786
117.811	21.2122
118.625	15.3571
119.44	-12.2644
120.254	21.1955
121.068	16.7764
121.881	23.6296
122.695	28.0012
123.509	7.46948
124.323	32.313
125.137	18.8314
125.95	19.185
126.763	34.1497
127.576	17.9822
128.389	17.4319
129.203	30.798
130.016	53.0098
130.828	52.3068
131.64	69.9204
132.453	64.2652
133.266	52.3498
134.077	45.4139
134.89	84.1827
135.702	100.415
136.513	113.775
137.326	108.446
138.138	140.793
138.949	162.719
139.76	202.144
140.572	240.76
141.383	246.437
142.194	304.99
143.005	328.893
143.816	340.534
144.627	357.175
145.437	432.917
146.248	464.289
147.058	507.713
147.869	584.579
148.678	656.868
149.489	768.493
150.299	886.216
151.109	990.295
151.919	1082.59
152.728	1162.79
153.538	1144.71
154.347	1093.05
155.156	1031.29
155.966	928.518
156.774	818.791
157.584	657.987
158.392	571.683
159.202	497.918
160.01	404.313
160.818	354.314
161.627	323.547
162.435	289.154
163.244	259.414
164.051	219.337
164.859	206.839
165.668	173.352
166.475	154.565
167.282	136.904
168.09	111.919
168.898	104.434
169.705	94.03
170.511	112.365
171.319	79.5391
172.126	109.768
172.932	122.85
173.739	94.0078
174.546	101.826
175.352	109.588
176.159	136.906
176.965	130.718
177.771	151.595
178.577	187.796
179.383	173.955
180.189	191.808
180.994	186.181
181.8	181.143
182.605	167.074
183.411	162.843
184.216	138.455
185.021	143.799
185.826	139.281
186.631	132.266
187.436	120.912
188.241	140.545
189.045	157.25
189.849	136.707
190.654	161.256
191.458	146.721
192.262	157.987
193.066	142.344
193.87	149.719
194.674	129.004
195.477	150.431
196.281	160.514
197.084	170.007
197.888	152.197
198.691	172.023
199.494	225.28
200.297	230.645
201.1	280.661
201.903	329.546
202.705	417.122
203.508	469.435
204.31	542.689
205.113	623.851
205.915	634.344
206.717	609.131
207.518	565.344
208.32	496.687
209.122	454.922
209.924	382.614
210.726	368.963
211.526	296.099
212.328	275.82
213.129	257.148
213.931	234.885
214.731	220.676
215.532	197.9
216.333	192.21
217.134	148.911
217.934	125.131
218.735	130.359
219.535	90.9628
220.335	111.118
221.135	87.2502
221.935	96.3663
222.735	79.9485
223.535	78.4188
224.334	75.3346
225.134	51.561
225.933	42.8539
226.732	45.7537
227.532	43.4618
228.33	52.4194
229.13	31.1675
229.928	39.595
230.727	41.6149
231.525	26.0438
232.324	34.8858
233.122	43.6498
233.921	26.3344
234.719	45.2686
235.517	18.1196
236.315	31.7628
237.113	49.374
237.91	16.1127
238.708	12.8036
239.506	21.8352
240.303	35.2885
241.1	20.6451
241.897	53.869
242.695	45.3194
243.491	42.2554
244.288	55.3373
245.085	60.0135
245.882	74.0698
246.678	66.3515
247.475	72.3981
248.271	58.5151
249.067	74.6761
249.863	45.8657
250.659	41.8775
251.455	34.9493
252.251	55.8061
253.046	55.6202
253.842	81.3878
254.637	25.8851
255.432	55.4562
256.228	70.4614
257.023	67.8336
257.817	43.3532
258.612	63.5463
259.407	73.1523
260.202	82.3091
260.996	78.1337
261.791	79.0607
262.585	48.5335
263.379	38.8676
264.173	48.2632
264.967	52.1967
265.76	50.6813
266.554	44.5881
267.348	53.0318
268.142	62.3738
268.935	66.5941
269.729	43.9343
270.522	61.2485
271.315	46.2167
272.108	66.4731
272.9	79.8558
273.693	56.8314
274.486	54.0109
275.278	44.4344
276.071	65.5673
276.863	36.1377
277.654	36.3069
278.447	63.458
279.239	30.0334
280.031	29.6845
280.822	56.9097
281.614	25.1782
282.406	21.282
283.197	29.6773
283.989	55.2233
284.779	49.1198
285.57	21.0553
286.361	18.1662
287.152	51.2783
287.943	58.2167
288.733	9.60022
289.524	27.7098
290.315	17.6203
291.105	33.2642
291.896	27.5385
292.685	18.8879
293.475	25.0381
294.265	5.17438
295.054	-6.61487
295.844	2.82654
296.634	-3.31946
297.423	14.4763
298.213	23.5262
299.002	12.1027
299.791	8.75946
300.58	5.81158
301.369	3.21271
302.157	24.4485
302.946	10.1815
303.735	8.58466
304.523	9.04169
305.312	12.556
306.1	12.8606
306.888	-12.7512
307.676	7.11182
308.464	7.01117
309.251	9.94507
310.039	-5.75989
310.826	9.01166
311.614	3.21851
312.401	13.3431
313.189	10.572
313.976	21.0464
314.763	5.38336
315.55	3.40253
316.337	7.16168
317.123	10.4604
317.91	5.79224
