100.681	21.8011
101.498	7.71216
102.315	6.07916
103.131	6.7483
103.947	6.23369
104.764	5.28529
105.58	0.220331
106.396	-5.19771
107.212	-3.84697
108.028	1.86912
108.844	3.45849
109.66	-0.149149
110.475	0.0474852
111.291	2.1328
112.106	2.40043
112.921	1.2885
113.736	2.47213
114.551	3.13028
115.366	1.05198
116.181	-1.89383
116.996	1.96351
117.811	7.43302
118.625	5.11648
119.44	-6.21796
120.254	-9.19018
121.068	-4.18136
121.881	-1.23415
122.695	-0.330698
123.509	4.68828
124.323	8.73885
125.137	5.17202
125.95	-0.238085
126.763	-6.57989
127.576	-12.9298
128.389	-13.2982
129.203	-7.44426
130.016	-3.63876
130.828	-4.90092
131.64	-3.0992
132.453	1.44629
133.266	3.3662
134.077	-0.82232
134.89	-4.07044
135.702	-3.17079
136.513	-0.842208
137.326	1.78458
138.138	4.94199
138.949	7.26317
139.76	12.3689
140.572	23.2392
141.383	27.56
142.194	19.3399
143.005	10.6679
143.816	12.5279
144.627	18.1403
145.437	25.607
146.248	29.28
147.058	30.3017
147.869	28.5934
148.678	29.2764
149.489	27.8855
150.299	26.2017
151.109	27.2414
151.919	34.2449
152.728	43.4504
153.538	50.4883
154.347	47.5566
155.156	40.6821
155.966	36.2051
156.774	41.6711
157.584	47.9763
158.392	47.8507
159.202	45.7913
160.01	48.2754
160.818	56.9211
161.627	56.3506
162.435	49.3134
163.244	37.6773
164.051	33.8537
164.859	35.2999
165.668	37.9025
166.475	35.8744
167.282	31.6063
168.09	36.2378
168.898	40.4769
169.705	39.4666
170.511	24.4977
171.319	12.167
172.126	8.55449
172.932	19.5778
173.739	26.7262
174.546	27.5682
175.352	25.2948
176.159	23.8119
176.965	12.5371
177.771	1.73035
178.577	0.325498
179.383	5.43689
180.189	5.19966
180.994	1.3147
181.8	-1.53872
182.605	-3.25105
183.411	-2.93011
184.216	0.563139
185.021	7.918
185.826	16.103
186.631	14.5118
187.436	1.37499
188.241	-12.9219
189.045	-12.1317
189.849	-5.02321
190.654	-4.31027
191.458	-7.66786
192.262	-4.22649
193.066	0.976452
193.87	6.20616
194.674	11.8312
195.477	17.6419
196.281	16.9575
197.084	14.9568
197.888	9.71576
198.691	3.40959
199.494	0.535606
200.297	7.48446
201.1	15.4313
201.903	11.1581
202.705	-1.87788
203.508	-7.73971
204.31	-1.86026
205.113	0.906825
205.915	-3.68409
206.717	-8.33476
207.518	-4.04368
208.32	4.22361
209.122	8.16289
209.924	6.14555
210.726	3.86497
211.526	7.6058
212.328	12.5824
213.129	19.7364
213.931	20.9042
214.731	14.9882
